symbol,timestamp,raw_pred_num,raw_pred,confidence,prob_sell,prob_hold,prob_buy,open,high,low,close,volume,news_count,sentiment_score,fused_signal,was_overridden,override_reason,model
NVDA,2025-09-04 09:00:00+00:00,2,BUY,0.40466487,0.38041276,0.21492243,0.40466487,171.67,171.77,171.46,171.72,123706.0,0,0.0,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 10:00:00+00:00,2,BUY,0.42781126,0.34978756,0.22240116,0.42781126,171.71,171.83,171.49,171.49,171496.0,4,0.8646205067634583,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 11:00:00+00:00,2,BUY,0.45207414,0.34373415,0.20419168,0.45207414,171.47,171.5,170.3,171.23,537922.0,0,0.0,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 12:00:00+00:00,2,BUY,0.47743276,0.34660962,0.17595762,0.47743276,171.33,171.95,170.05,170.85,5084643.0,2,-0.565847635269165,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 13:00:00+00:00,2,BUY,0.5479973,0.35149723,0.10050544,0.5479973,170.85,171.86,169.5,170.1,21462750.0,2,0.249234065413475,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 14:00:00+00:00,2,BUY,0.49357602,0.40207395,0.10435,0.49357602,170.03,171.3083,169.41,170.835,23075177.0,3,0.6581104397773743,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 15:00:00+00:00,0,SELL,0.42881677,0.42881677,0.18086474,0.3903185,170.84,171.07,170.08,170.55,14972182.0,3,0.1019641235470771,SELL,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 16:00:00+00:00,0,SELL,0.39583814,0.39583814,0.3156337,0.28852817,170.55,171.19,170.3935,170.52,11743595.0,1,-0.9066627025604248,SELL,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 17:00:00+00:00,1,HOLD,0.39520937,0.35716927,0.39520937,0.24762136,170.515,170.88,170.35,170.625,10005853.0,2,0.0096008609980344,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 18:00:00+00:00,1,HOLD,0.4240179,0.3493695,0.4240179,0.22661266,170.625,170.9,170.39,170.835,11420979.0,2,0.0249657947570085,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 19:00:00+00:00,1,HOLD,0.48423862,0.30263665,0.48423862,0.21312475,170.835,171.74,170.67,171.64,20184578.0,3,0.5554418563842773,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 20:00:00+00:00,1,HOLD,0.5968248,0.22040299,0.5968248,0.1827722,171.65,172.0,171.25,171.55,20977756.0,1,-0.0129572562873363,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 21:00:00+00:00,1,HOLD,0.6516832,0.19211364,0.6516832,0.15620326,171.5312,171.99,171.15,171.18,872389.0,0,0.0,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 22:00:00+00:00,1,HOLD,0.54784673,0.23713621,0.54784673,0.21501708,171.18,171.4783,171.01,171.37,319188.0,0,0.0,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-04 23:00:00+00:00,1,HOLD,0.45272845,0.27256408,0.45272845,0.2747075,171.3501,171.57,171.25,171.3,260929.0,0,0.0,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-05 08:00:00+00:00,1,HOLD,0.3716495,0.30727008,0.3716495,0.32108042,170.88,171.49,170.88,171.11,448926.0,0,0.0,HOLD,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-05 09:00:00+00:00,2,BUY,0.36408654,0.3392282,0.29668522,0.36408654,171.14,171.14,170.57,170.77,366821.0,0,0.0,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-05 10:00:00+00:00,2,BUY,0.40670228,0.34619442,0.24710326,0.40670228,170.8,170.88,169.92,170.28,618549.0,1,0.7579631805419922,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-05 11:00:00+00:00,2,BUY,0.44214302,0.35703558,0.20082135,0.44214302,170.3,170.32,169.77,169.79,707066.0,0,0.0,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-05 12:00:00+00:00,2,BUY,0.4429521,0.3661989,0.19084907,0.4429521,169.78,171.4401,168.3,168.7,5565923.0,0,0.0,BUY,False,deep_fusion,SENTIMENTLSTM
NVDA,2025-09-05 13:00:00+00:00,2,BUY,0.4649425,0.42304182,0.11201573,0.4649425,168.7,169.77,165.99,167.6403,40979667.0,2,-0.8568317294120789,BUY,False,deep_fusion,SENTIMENTLSTM
