symbol,timestamp,raw_pred_num,raw_pred,confidence,prob_sell,prob_hold,prob_buy,close,open,high,low,volume,news_count,sentiment_score,sentiment_positive,sentiment_negative,fused_signal,override_reason,was_overridden,model
NVDA,2025-12-13 00:00:00+00:00,2,BUY,0.44510427,0.36285123,0.19204448,0.44510427,175.17,174.9754,175.38,174.93,424913.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-15 09:00:00+00:00,2,BUY,0.39763337,0.3582058,0.24416083,0.39763337,177.1,176.11,177.23,176.0,333529.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-15 10:00:00+00:00,2,BUY,0.3587351,0.34861198,0.29265293,0.3587351,176.86,177.08,177.11,176.51,254897.0,1,0.0608131811022758,0.0737998336553573,0.0129866544157266,HOLD,none,True,LSTM
NVDA,2025-12-15 11:00:00+00:00,2,BUY,0.36775133,0.36293828,0.2693104,0.36775133,176.84,176.88,177.29,176.75,204367.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-15 12:00:00+00:00,0,SELL,0.4278423,0.4278423,0.16816139,0.4039963,177.27,176.86,177.27,176.6,393059.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-15 13:00:00+00:00,0,SELL,0.4723271,0.4723271,0.106526405,0.42114645,177.24,176.83,177.45,175.75,1684347.0,1,0.6424220204353333,0.6522092223167419,0.0097872111946344,SELL,none,False,LSTM
NVDA,2025-12-15 14:00:00+00:00,0,SELL,0.49434468,0.49434468,0.078437805,0.42721757,177.24,177.23,178.39,175.68,26366968.0,2,0.8908154368400574,0.8993988633155823,0.0085834376513957,SELL,none,False,LSTM
NVDA,2025-12-15 15:00:00+00:00,0,SELL,0.46202764,0.46202764,0.09372607,0.44424626,177.02,177.23,178.34,175.03,28549966.0,3,-0.6846640110015869,0.0949837490916252,0.7796477675437927,SELL,none,False,LSTM
NVDA,2025-12-15 16:00:00+00:00,2,BUY,0.45444846,0.42827564,0.11727594,0.45444846,177.8356,177.015,178.415,176.85,17686324.0,3,0.2477529346942901,0.3069736659526825,0.0592207238078117,BUY,none,False,LSTM
NVDA,2025-12-15 17:00:00+00:00,2,BUY,0.45377952,0.4091548,0.13706563,0.45377952,177.32,177.835,178.07,177.02,12103338.0,2,0.3644595444202423,0.6076987385749817,0.2432391941547393,BUY,none,False,LSTM
NVDA,2025-12-15 18:00:00+00:00,2,BUY,0.4554288,0.41989586,0.12467528,0.4554288,177.45,177.31,177.578,176.68,12430021.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-15 19:00:00+00:00,2,BUY,0.43362007,0.4251469,0.14123306,0.43362007,176.925,177.445,177.66,176.27,13378897.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-15 20:00:00+00:00,1,HOLD,0.5728766,0.2012141,0.5728766,0.22590931,176.28,176.92,176.9255,175.91,24401839.0,1,0.1933883279561996,0.2003558129072189,0.0069674900732934,HOLD,none,False,LSTM
NVDA,2025-12-15 21:00:00+00:00,1,HOLD,0.7131741,0.13257834,0.7131741,0.15424752,176.57,176.29,176.6598,175.945,25816826.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-15 22:00:00+00:00,1,HOLD,0.64189655,0.15492822,0.64189655,0.2031752,176.43,176.57,176.7,176.42,580047.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-15 23:00:00+00:00,1,HOLD,0.48146504,0.21024172,0.48146504,0.3082932,176.06,176.5,176.73,176.01,229649.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-16 00:00:00+00:00,2,BUY,0.42368743,0.34336475,0.23294778,0.42368743,175.78,176.06,176.12,175.61,360834.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-16 09:00:00+00:00,2,BUY,0.38464746,0.34523797,0.27011454,0.38464746,175.01,174.7,175.55,174.65,275464.0,1,0.9255216121673584,0.9489690065383912,0.0234473813325166,HOLD,none,True,LSTM
NVDA,2025-12-16 10:00:00+00:00,2,BUY,0.34825704,0.33800668,0.31373626,0.34825704,175.66,174.99,175.95,174.81,165577.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-16 11:00:00+00:00,2,BUY,0.35565057,0.35200968,0.29233974,0.35565057,176.17,175.62,176.29,175.44,156292.0,1,0.913309633731842,0.9238625168800354,0.0105528580024838,HOLD,none,True,LSTM
NVDA,2025-12-16 12:00:00+00:00,0,SELL,0.40595952,0.40595952,0.20527849,0.38876197,176.78,176.17,177.07,176.03,386444.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-16 13:00:00+00:00,0,SELL,0.4564439,0.4564439,0.12951328,0.41404283,176.7,176.79,177.8,173.81,2196063.0,1,0.931771755218506,0.9541582465171814,0.0223864912986755,SELL,none,False,LSTM
NVDA,2025-12-16 14:00:00+00:00,0,SELL,0.49556845,0.49556845,0.0745618,0.42986977,177.31,176.66,177.35,174.9,21069380.0,1,-0.8150036931037903,0.0452728159725666,0.8602765202522278,SELL,none,False,LSTM
NVDA,2025-12-16 15:00:00+00:00,0,SELL,0.45082664,0.45082664,0.10849408,0.4406793,176.85,177.32,177.49,175.51,22989002.0,1,0.2124311178922653,0.2239215523004531,0.0114904372021555,SELL,none,False,LSTM
NVDA,2025-12-16 16:00:00+00:00,2,BUY,0.4338219,0.40864208,0.15753609,0.4338219,176.985,176.85,177.305,175.6901,18052723.0,2,-0.9307693243026732,0.0208147969096899,0.9515841007232666,HOLD,none,True,LSTM
NVDA,2025-12-16 17:00:00+00:00,2,BUY,0.4291079,0.39763352,0.17325854,0.4291079,176.325,177.0,177.0916,176.225,11888020.0,3,0.1461837887763977,0.1582289785146713,0.012045195326209,BUY,none,False,LSTM
NVDA,2025-12-16 18:00:00+00:00,2,BUY,0.43433368,0.41488478,0.1507815,0.43433368,177.475,176.3251,177.68,176.1,12832704.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-16 19:00:00+00:00,0,SELL,0.41853908,0.41853908,0.24245954,0.33900133,176.775,177.47,177.486,176.02,12687646.0,1,0.936132788658142,0.9523782134056092,0.0162454284727573,SELL,none,False,LSTM
NVDA,2025-12-16 20:00:00+00:00,1,HOLD,0.82107145,0.10687387,0.82107145,0.07205462,177.515,176.77,178.49,176.71,20246755.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-16 21:00:00+00:00,1,HOLD,0.7850624,0.11018595,0.7850624,0.10475172,177.22,177.51,177.72,176.6829,24622314.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-16 22:00:00+00:00,1,HOLD,0.6684766,0.15007316,0.6684766,0.18145023,177.28,177.25,177.72,177.1,303473.0,1,0.9323031306266784,0.944652020931244,0.012348897755146,HOLD,none,False,LSTM
NVDA,2025-12-16 23:00:00+00:00,1,HOLD,0.48676077,0.21777351,0.48676077,0.29546574,177.09,177.28,177.41,177.0,446155.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-17 00:00:00+00:00,2,BUY,0.4202295,0.3472272,0.23254329,0.4202295,177.17,177.1,177.4,176.9,265572.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-17 09:00:00+00:00,2,BUY,0.369986,0.34311885,0.28689516,0.369986,177.76,177.68,178.0,177.25,197585.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-17 10:00:00+00:00,2,BUY,0.34128457,0.33615786,0.3225576,0.34128457,178.23,177.78,178.34,177.66,195902.0,1,0.9113900065422058,0.93183833360672,0.0204483177512884,HOLD,none,True,LSTM
NVDA,2025-12-17 11:00:00+00:00,2,BUY,0.3501171,0.3435385,0.30634445,0.3501171,177.92,178.3,178.33,177.77,190140.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-17 12:00:00+00:00,2,BUY,0.38145113,0.37738058,0.24116825,0.38145113,178.24,177.92,178.35,177.78,279627.0,1,0.8506455421447754,0.8570380806922913,0.0063925147987902,HOLD,none,True,LSTM
NVDA,2025-12-17 13:00:00+00:00,0,SELL,0.43524262,0.43524262,0.15123749,0.41351983,177.38,177.91,178.3574,176.44,2605497.0,2,0.3065699934959411,0.3160904049873352,0.0095204161480069,SELL,none,False,LSTM
NVDA,2025-12-17 14:00:00+00:00,0,SELL,0.47277278,0.47277278,0.09611143,0.4311158,174.615,177.38,177.63,173.385,29823097.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-17 15:00:00+00:00,2,BUY,0.44021538,0.4360514,0.12373322,0.44021538,171.5244,174.6,174.63,171.11,37406078.0,4,0.5451906323432922,0.5557551980018616,0.0105645600706338,BUY,none,False,LSTM
NVDA,2025-12-17 16:00:00+00:00,2,BUY,0.43727124,0.4168398,0.1458889,0.43727124,171.08,171.52,172.1894,170.31,31411696.0,1,0.8361156582832336,0.8599563837051392,0.02384071983397,BUY,none,False,LSTM
NVDA,2025-12-17 17:00:00+00:00,2,BUY,0.43054017,0.40880877,0.16065106,0.43054017,172.09,171.0898,172.43,170.38,21803760.0,5,-0.9346115589141846,0.0181105509400367,0.9527221322059632,HOLD,none,True,LSTM
NVDA,2025-12-17 18:00:00+00:00,2,BUY,0.42930347,0.42848888,0.14220764,0.42930347,171.6971,172.085,172.82,171.33,18172128.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-17 19:00:00+00:00,0,SELL,0.48372945,0.48372945,0.14878502,0.36748555,171.5924,171.685,171.81,170.6601,15862080.0,1,-0.7284994721412659,0.0393308922648429,0.7678303718566895,SELL,none,False,LSTM
NVDA,2025-12-17 20:00:00+00:00,0,SELL,0.45019284,0.45019284,0.42180207,0.12800513,170.92,171.59,171.82,170.73,28136794.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-17 21:00:00+00:00,1,HOLD,0.57029283,0.31803358,0.57029283,0.11167361,170.91,170.92,172.46,170.61,34977991.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-17 22:00:00+00:00,1,HOLD,0.55608946,0.27378535,0.55608946,0.17012514,171.61,170.94,171.67,170.72,659418.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-17 23:00:00+00:00,1,HOLD,0.3989377,0.291342,0.3989377,0.3097204,171.0001,171.6,171.65,171.0,624440.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-18 00:00:00+00:00,2,BUY,0.463749,0.3663718,0.1698792,0.463749,171.4401,171.0965,171.49,170.8525,426116.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-18 09:00:00+00:00,2,BUY,0.42964226,0.3706605,0.19969723,0.42964226,172.95,172.39,173.01,172.3,273836.0,1,0.9298494458198548,0.944445252418518,0.0145958019420504,BUY,none,False,LSTM
NVDA,2025-12-18 10:00:00+00:00,2,BUY,0.36279523,0.35398218,0.28322262,0.36279523,173.2,172.93,173.3,172.69,222268.0,1,0.9261132478713988,0.9373763203620912,0.0112630939111113,HOLD,none,True,LSTM
NVDA,2025-12-18 11:00:00+00:00,2,BUY,0.3569979,0.35317034,0.2898318,0.3569979,173.15,173.16,173.56,172.97,247254.0,1,0.9169150590896606,0.9301533102989196,0.0132382474839687,HOLD,none,True,LSTM
NVDA,2025-12-18 12:00:00+00:00,0,SELL,0.37671784,0.37671784,0.24662717,0.376655,172.8,173.14,173.21,172.75,371706.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-18 13:00:00+00:00,0,SELL,0.43826768,0.43826768,0.14920317,0.41252923,173.68,173.07,174.45,171.24,2861874.0,1,-0.8104878067970276,0.0549204461276531,0.8654082417488098,SELL,none,False,LSTM
NVDA,2025-12-18 14:00:00+00:00,0,SELL,0.47978348,0.47978348,0.08744935,0.4327672,173.85,173.7,174.89,171.82,26959114.0,1,0.7263909578323364,0.7351016402244568,0.0087106777355074,SELL,none,False,LSTM
NVDA,2025-12-18 15:00:00+00:00,0,SELL,0.45191014,0.45191014,0.09971071,0.44837916,175.415,173.85,176.15,172.72,31815516.0,1,0.1243251040577888,0.1435786932706833,0.0192535892128944,SELL,none,False,LSTM
NVDA,2025-12-18 16:00:00+00:00,2,BUY,0.4543393,0.4139406,0.13172019,0.4543393,175.68,175.415,176.04,174.81,18269939.0,1,0.7915818691253662,0.8037732243537903,0.0121913440525531,BUY,none,False,LSTM
NVDA,2025-12-18 17:00:00+00:00,2,BUY,0.45594108,0.4019282,0.14213076,0.45594108,175.28,175.68,175.73,173.73,17909021.0,3,0.9211664199829102,0.9434404373168944,0.0222740471363067,BUY,none,False,LSTM
NVDA,2025-12-18 18:00:00+00:00,2,BUY,0.46426898,0.41049525,0.1252357,0.46426898,174.9199,175.28,175.38,174.71,11485964.0,1,0.8183552026748657,0.8251886367797852,0.0068334089592099,BUY,none,False,LSTM
NVDA,2025-12-18 19:00:00+00:00,2,BUY,0.45962957,0.39756435,0.14280614,0.45962957,173.9,174.91,175.04,173.76,12894539.0,3,0.9048908352851868,0.9387403130531312,0.0338494665920734,BUY,none,False,LSTM
NVDA,2025-12-18 20:00:00+00:00,1,HOLD,0.54630387,0.18502334,0.54630387,0.26867285,174.01,173.8915,175.0,172.05,22098604.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-18 21:00:00+00:00,1,HOLD,0.6369233,0.145182,0.6369233,0.2178947,174.0568,174.0,174.39,173.6501,28956333.0,1,-0.4969776272773742,0.1361875385046005,0.633165180683136,HOLD,none,False,LSTM
NVDA,2025-12-18 22:00:00+00:00,1,HOLD,0.58391374,0.16472304,0.58391374,0.25136322,174.81,174.1,174.95,174.06,1105088.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-18 23:00:00+00:00,1,HOLD,0.43652076,0.21740398,0.43652076,0.34607527,175.12,174.8,175.13,174.5207,326559.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-19 00:00:00+00:00,2,BUY,0.43878144,0.32682183,0.23439665,0.43878144,174.81,175.11,175.17,174.78,295752.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-19 09:00:00+00:00,2,BUY,0.4003779,0.3463674,0.2532547,0.4003779,176.46,176.5,176.56,175.87,176049.0,1,0.2227677553892135,0.2445002645254135,0.0217325109988451,BUY,none,False,LSTM
NVDA,2025-12-19 10:00:00+00:00,2,BUY,0.35028166,0.3367483,0.31297004,0.35028166,176.4,176.42,176.79,176.13,193126.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-19 11:00:00+00:00,2,BUY,0.35967544,0.34915966,0.29116493,0.35967544,176.51,176.38,177.3,176.15,304844.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-19 12:00:00+00:00,0,SELL,0.4350538,0.4350538,0.14931826,0.41562796,175.7,176.47,176.96,175.51,410415.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-19 13:00:00+00:00,0,SELL,0.49409404,0.49409404,0.077747986,0.42815804,175.91,175.7,177.2,175.57,1346120.0,2,-0.1942383199930191,0.1180235892534256,0.3122619092464447,SELL,none,False,LSTM
NVDA,2025-12-19 14:00:00+00:00,0,SELL,0.513927,0.513927,0.056568418,0.42950463,180.27,175.9,180.39,175.5998,53435692.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-19 15:00:00+00:00,2,BUY,0.46035147,0.44722405,0.09242445,0.46035147,178.85,180.265,180.71,178.23,38297287.0,4,0.0676863938570022,0.0807270184159278,0.0130406245589256,BUY,none,False,LSTM
NVDA,2025-12-19 16:00:00+00:00,2,BUY,0.45671287,0.41128147,0.13200568,0.45671287,179.74,178.84,180.245,178.55,21474436.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-19 17:00:00+00:00,2,BUY,0.45387015,0.39558834,0.15054147,0.45387015,180.5575,179.74,181.07,179.735,20483606.0,2,-0.1335975378751754,0.1646447628736496,0.2982423007488251,BUY,none,False,LSTM
NVDA,2025-12-19 18:00:00+00:00,2,BUY,0.46281832,0.4039281,0.13325359,0.46281832,179.6951,180.565,180.73,179.43,14102689.0,2,0.9048130512237548,0.9379065632820128,0.0330935083329677,BUY,none,False,LSTM
NVDA,2025-12-19 19:00:00+00:00,2,BUY,0.4376387,0.35672942,0.20563191,0.4376387,180.29,179.69,180.98,179.69,16582437.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-19 20:00:00+00:00,1,HOLD,0.55983216,0.17888169,0.55983216,0.26128623,180.99,180.29,181.45,179.9401,32842546.0,1,0.0126231908798217,0.1062605306506156,0.0936373397707939,HOLD,none,False,LSTM
NVDA,2025-12-19 21:00:00+00:00,1,HOLD,0.5977491,0.16553366,0.5977491,0.23671727,181.0,180.99,181.2743,180.72,123672484.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-19 22:00:00+00:00,1,HOLD,0.57168716,0.18519153,0.57168716,0.24312133,180.9597,180.9898,181.0,180.75,530677.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-19 23:00:00+00:00,1,HOLD,0.46831924,0.2285911,0.46831924,0.3030897,181.2328,180.97,181.28,180.81,803660.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-20 00:00:00+00:00,2,BUY,0.4091141,0.33250615,0.2583797,0.4091141,181.38,181.26,181.38,181.22,266209.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-22 09:00:00+00:00,2,BUY,0.389307,0.34474543,0.26594752,0.389307,183.02,182.0,183.13,182.0,338358.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-22 10:00:00+00:00,2,BUY,0.34804142,0.3355937,0.31636494,0.34804142,183.25,183.02,183.29,182.91,237240.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-22 11:00:00+00:00,2,BUY,0.35405886,0.3434272,0.30251393,0.35405886,183.13,183.26,183.69,183.11,342190.0,1,0.9124159812927246,0.92320054769516,0.0107845468446612,HOLD,none,True,LSTM
NVDA,2025-12-22 12:00:00+00:00,2,BUY,0.38483137,0.3781875,0.23698117,0.38483137,184.47,183.12,184.6,182.78,1064902.0,2,0.9245063662528992,0.9451719522476196,0.0206655729562044,HOLD,none,True,LSTM
NVDA,2025-12-22 13:00:00+00:00,0,SELL,0.43791977,0.43791977,0.14515418,0.41692606,184.33,182.79,184.6,180.538,2193358.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-22 14:00:00+00:00,0,SELL,0.4733053,0.4733053,0.088270165,0.43842453,183.83,184.32,184.39,182.35,25789314.0,1,0.907624125480652,0.934457302093506,0.0268331672996282,SELL,none,False,LSTM
NVDA,2025-12-22 15:00:00+00:00,0,SELL,0.44862413,0.44862413,0.103093214,0.4482827,183.7,183.85,184.16,182.67,21085309.0,1,0.0165315829217433,0.0381617657840251,0.0216301828622818,SELL,none,False,LSTM
NVDA,2025-12-22 16:00:00+00:00,2,BUY,0.4484745,0.41891992,0.13260566,0.4484745,183.19,183.71,183.8,183.01,13561800.0,2,0.8333470821380615,0.885460376739502,0.0521133095026016,BUY,none,False,LSTM
NVDA,2025-12-22 17:00:00+00:00,2,BUY,0.4455061,0.4086813,0.14581262,0.4455061,183.18,183.19,183.42,182.79,10063161.0,2,0.3924072086811065,0.4047826826572418,0.0123754702508449,BUY,none,False,LSTM
NVDA,2025-12-22 18:00:00+00:00,2,BUY,0.44186118,0.4142227,0.14391614,0.44186118,183.175,183.175,183.4532,183.0,7625579.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-22 19:00:00+00:00,2,BUY,0.38218278,0.36990988,0.2479073,0.38218278,183.4056,183.175,183.5768,182.99,8531823.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-22 20:00:00+00:00,1,HOLD,0.7187508,0.13638236,0.7187508,0.14486682,183.6,183.4,183.81,183.2,15584165.0,2,-0.0883547216653823,0.1351537108421325,0.2235084325075149,HOLD,none,False,LSTM
NVDA,2025-12-22 21:00:00+00:00,1,HOLD,0.7044924,0.13720143,0.7044924,0.15830614,183.44,183.6,183.77,183.4099,19683794.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-22 22:00:00+00:00,1,HOLD,0.5823798,0.1863055,0.5823798,0.23131473,183.42,183.45,183.5,183.39,865577.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-22 23:00:00+00:00,1,HOLD,0.3645682,0.2965451,0.3645682,0.33888677,183.31,183.41,183.4889,183.2508,1902921.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-23 00:00:00+00:00,2,BUY,0.3635004,0.33696166,0.29953796,0.3635004,183.3,183.32,183.35,183.25,192736.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-23 09:00:00+00:00,2,BUY,0.35649025,0.33989412,0.3036156,0.35649025,183.59,183.34,183.82,183.0,163001.0,1,-0.9478596448898317,0.0113999219611287,0.959259569644928,HOLD,none,True,LSTM
NVDA,2025-12-23 10:00:00+00:00,2,BUY,0.37792745,0.37095508,0.25111738,0.37792745,183.23,183.6,183.65,182.9,175066.0,1,-0.4586033523082733,0.0450108237564563,0.5036141872406006,HOLD,none,True,LSTM
NVDA,2025-12-23 11:00:00+00:00,0,SELL,0.43953648,0.43953648,0.15103722,0.4094264,183.15,183.21,183.23,182.96,82840.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-23 12:00:00+00:00,0,SELL,0.4761093,0.4761093,0.10402449,0.41986623,183.0,183.15,183.35,182.8,176491.0,1,0.9212194085121156,0.93168967962265,0.0104702552780509,SELL,none,False,LSTM
NVDA,2025-12-23 13:00:00+00:00,0,SELL,0.5026818,0.5026818,0.07666837,0.4206498,182.1507,183.22,183.8,181.82,2317583.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-23 14:00:00+00:00,0,SELL,0.50206643,0.50206643,0.067262515,0.43067107,184.3,182.1542,184.9197,181.92,19198386.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-23 15:00:00+00:00,0,SELL,0.44537902,0.44537902,0.11453452,0.44008648,186.49,184.265,186.64,183.5,30407757.0,2,0.1367261707782745,0.1509052813053131,0.0141791077330708,SELL,none,False,LSTM
NVDA,2025-12-23 16:00:00+00:00,2,BUY,0.4215481,0.3870391,0.19141279,0.4215481,188.305,186.4817,188.33,186.26,28066275.0,1,0.6718010902404785,0.6824791431427002,0.0106780342757701,BUY,none,False,LSTM
NVDA,2025-12-23 17:00:00+00:00,2,BUY,0.40545347,0.3679964,0.22655012,0.40545347,188.06,188.305,188.63,187.78,17237207.0,2,0.0697357580065727,0.0829784795641899,0.0132427234202623,BUY,none,False,LSTM
NVDA,2025-12-23 18:00:00+00:00,2,BUY,0.42992786,0.39057133,0.17950088,0.42992786,188.6132,188.06,188.65,187.9,13804371.0,2,0.6413686871528625,0.6710349917411804,0.029666319489479,BUY,none,False,LSTM
NVDA,2025-12-23 19:00:00+00:00,2,BUY,0.42186892,0.3957372,0.1823939,0.42186892,188.61,188.61,188.8,188.36,14745919.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-23 20:00:00+00:00,1,HOLD,0.60870266,0.18214448,0.60870266,0.2091529,189.22,188.6,189.33,188.545,25720946.0,1,-0.7683106660842896,0.0346274822950363,0.8029381632804871,HOLD,none,False,LSTM
NVDA,2025-12-23 21:00:00+00:00,1,HOLD,0.7260526,0.12464939,0.7260526,0.14929809,188.75,189.22,189.3897,188.5,21141602.0,1,-0.92225980758667,0.0231488551944494,0.9454086422920228,HOLD,none,False,LSTM
NVDA,2025-12-23 22:00:00+00:00,1,HOLD,0.63589233,0.15745713,0.63589233,0.20665058,188.62,188.74,188.88,188.51,337017.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-23 23:00:00+00:00,1,HOLD,0.4490714,0.22471961,0.4490714,0.32620898,188.49,188.61,188.61,188.3,1009367.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-24 00:00:00+00:00,2,BUY,0.4127637,0.33518845,0.25204778,0.4127637,188.7,188.49,188.81,188.45,279998.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-24 09:00:00+00:00,2,BUY,0.37362295,0.34179652,0.28458056,0.37362295,188.63,188.86,189.0,188.53,156763.0,2,0.7076603174209595,0.8402684330940247,0.1326081454753875,HOLD,none,True,LSTM
NVDA,2025-12-24 10:00:00+00:00,2,BUY,0.34878728,0.3374721,0.31374064,0.34878728,188.32,188.61,188.61,188.25,122810.0,3,-0.4855615496635437,0.2253100126981735,0.7108715772628784,HOLD,none,True,LSTM
NVDA,2025-12-24 11:00:00+00:00,2,BUY,0.36753294,0.357383,0.27508402,0.36753294,188.41,188.32,188.42,188.15,129384.0,3,0.7929948568344116,0.8023117780685425,0.0093169305473566,HOLD,none,True,LSTM
NVDA,2025-12-24 12:00:00+00:00,0,SELL,0.42753017,0.42753017,0.16516136,0.40730846,188.62,188.42,188.8,188.369,252265.0,0,0.0,0.0,0.0,SELL,none,False,LSTM
NVDA,2025-12-24 13:00:00+00:00,0,SELL,0.47511584,0.47511584,0.10192465,0.42295954,188.6999,188.61,188.96,188.14,1170039.0,2,-0.9574944376945496,0.0115693751722574,0.9690638184547424,SELL,none,False,LSTM
NVDA,2025-12-24 14:00:00+00:00,0,SELL,0.49614915,0.49614915,0.07593144,0.4279194,187.785,188.71,188.75,187.43,15477555.0,2,0.9068657755851746,0.9337196350097656,0.0268538724631071,SELL,none,False,LSTM
NVDA,2025-12-24 15:00:00+00:00,0,SELL,0.47008523,0.47008523,0.09272121,0.4371936,187.36,187.785,188.2899,186.59,17825404.0,3,0.8929508924484253,0.9137738943099976,0.0208229981362819,SELL,none,False,LSTM
NVDA,2025-12-24 16:00:00+00:00,2,BUY,0.43769005,0.4314849,0.13082506,0.43769005,188.285,187.364,188.48,187.26,12682323.0,1,0.0817759931087493,0.0943421497941017,0.0125661538913846,BUY,none,False,LSTM
NVDA,2025-12-24 17:00:00+00:00,2,BUY,0.41968304,0.39534956,0.18496735,0.41968304,188.62,188.28,188.91,187.95,12024756.0,1,0.052553866058588,0.0831992179155349,0.0306453518569469,BUY,none,False,LSTM
NVDA,2025-12-24 18:00:00+00:00,2,BUY,0.4158874,0.39172104,0.19239156,0.4158874,188.34,188.61,188.61,188.19,5311979.0,0,0.0,0.0,0.0,BUY,none,False,LSTM
NVDA,2025-12-24 19:00:00+00:00,0,SELL,0.39373907,0.39373907,0.21537754,0.3908834,188.35,188.36,188.45,188.32,104405.0,0,0.0,0.0,0.0,HOLD,none,True,LSTM
NVDA,2025-12-24 20:00:00+00:00,1,HOLD,0.72069716,0.18446757,0.72069716,0.094835244,188.32,188.3604,188.4,188.32,75002.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
NVDA,2025-12-24 21:00:00+00:00,1,HOLD,0.8508501,0.09480421,0.8508501,0.054345682,188.05,188.33,188.43,188.0,185645.0,1,0.2594818770885467,0.2725885212421417,0.013106639496982,HOLD,none,False,LSTM
NVDA,2025-12-26 09:00:00+00:00,1,HOLD,0.7725504,0.12750885,0.7725504,0.09994074,189.83,189.37,189.93,189.37,161708.0,0,0.0,0.0,0.0,HOLD,none,False,LSTM
